Industry Group	Symbol	Company Name	Announcement Date	Due Date	Distribution Date	Distribution Method	Amount (SAR /Share)
Materials	2310	Sahara International Petrochemical Co.	12/04/2013	03-26-2014	03-16-2014	Account Transfer	0.65
Materials	2310	Sahara International Petrochemical Co.	06-29-2014	07-17-2014	07/06/2014	Account Transfer	0.6
Materials	2310	Sahara International Petrochemical Co.	11-30-2014	04/09/2015	03-31-2015	Account Transfer	0.65
Materials	2310	Sahara International Petrochemical Co.	06-29-2015	07/09/2015	07/05/2015	Account Transfer	0.6
Materials	2310	Sahara International Petrochemical Co.	12-20-2017	04-15-2018	04/01/2018	Account Transfer	0.5
Materials	2310	Sahara International Petrochemical Co.	07-26-2018	08-15-2018	08/01/2018	Account Transfer	0.5
Materials	2310	Sahara International Petrochemical Co.	12-24-2018	01-15-2019	01/01/2019	Account Transfer	0.65
Materials	2310	Sahara International Petrochemical Co.	09-26-2019	10-16-2019	10/02/2019	Account Transfer	0.6
Capital Goods	2320	Al-Babtain Power and Telecommunication Co.	02-28-2007	04-24-2007	04/03/2007	Account Transfer	1.1
Capital Goods	2320	Al-Babtain Power and Telecommunication Co.	01-20-2008	04-19-2008	03-31-2008	Account Transfer	2
Capital Goods	2320	Al-Babtain Power and Telecommunication Co.	02-22-2009	04-27-2009	03-31-2009	Account Transfer	1
Capital Goods	2320	Al-Babtain Power and Telecommunication Co.	01-20-2010	04-20-2010	03-29-2010	Account Transfer	1.5
Capital Goods	2320	Al-Babtain Power and Telecommunication Co.	01-19-2011	04-23-2011	03-31-2011	Account Transfer	1.5
Capital Goods	2320	Al-Babtain Power and Telecommunication Co.	01-18-2012	04-19-2012	04/03/2012	Account Transfer	1.5
Capital Goods	2320	Al-Babtain Power and Telecommunication Co.	11-20-2012	12-17-2012	12/02/2012	Account Transfer	1
Capital Goods	2320	Al-Babtain Power and Telecommunication Co.	10-27-2013	11-27-2013	11/03/2013	Account Transfer	1.5
Capital Goods	2320	Al-Babtain Power and Telecommunication Co.	11-25-2014	12-21-2014	12/09/2014	Account Transfer	1
Capital Goods	2320	Al-Babtain Power and Telecommunication Co.	10-29-2015	11-30-2015	11-15-2015	Account Transfer	2
Capital Goods	2320	Al-Babtain Power and Telecommunication Co.	11-21-2016	12-20-2016	12/04/2016	Account Transfer	1
Capital Goods	2320	Al-Babtain Power and Telecommunication Co.	03/07/2017	04/10/2017	03-16-2017	Account Transfer	1
Capital Goods	2320	Al-Babtain Power and Telecommunication Co.	08/03/2017	09/10/2017	08-20-2017	Account Transfer	1
Capital Goods	2320	Al-Babtain Power and Telecommunication Co.	11-28-2017	12-26-2017	12/07/2017	Account Transfer	0.5
Capital Goods	2320	Al-Babtain Power and Telecommunication Co.	03-29-2018	04-29-2018	04/10/2018	Account Transfer	0.5
Capital Goods	2320	Al-Babtain Power and Telecommunication Co.	11/07/2018	12/10/2018	11-21-2018	Account Transfer	0.5
Capital Goods	2320	Al-Babtain Power and Telecommunication Co.	03-24-2019	04-25-2019	04/10/2019	Account Transfer	0.5
Materials	2330	Advanced Petrochemical Co.	07-19-2009	08/11/2009	07-25-2009	Account Transfer	0.5
Materials	2330	Advanced Petrochemical Co.	12-22-2009	03-29-2010	03/09/2010	Account Transfer	0.5
Materials	2330	Advanced Petrochemical Co.	06/01/2010	07-31-2010	06-30-2010	Account Transfer	0.75
Materials	2330	Advanced Petrochemical Co.	12/12/2010	04/09/2011	03-13-2011	Account Transfer	1
Materials	2330	Advanced Petrochemical Co.	06/12/2011	08/01/2011	06-29-2011	Account Transfer	1
Materials	2330	Advanced Petrochemical Co.	12-19-2011	03-14-2012	02-21-2012	Account Transfer	1
Materials	2330	Advanced Petrochemical Co.	06/11/2012	07-21-2012	06-30-2012	Account Transfer	1
Materials	2330	Advanced Petrochemical Co.	12-16-2012	03-23-2013	02-26-2013	Account Transfer	1
Materials	2330	Advanced Petrochemical Co.	05-29-2013	07-28-2013	06-30-2013	Account Transfer	1
Materials	2330	Advanced Petrochemical Co.	11-25-2013	03-23-2014	02-25-2014	Account Transfer	1.25
Materials	2330	Advanced Petrochemical Co.	06/02/2014	07-21-2014	06-30-2014	Account Transfer	1.25
Materials	2330	Advanced Petrochemical Co.	09/04/2014	10-27-2014	09-30-2014	Account Transfer	1
Materials	2330	Advanced Petrochemical Co.	11-26-2014	04/01/2015	03-17-2015	Account Transfer	0.75
Materials	2330	Advanced Petrochemical Co.	03/11/2015	04-20-2015	03-31-2015	Account Transfer	0.75
Materials	2330	Advanced Petrochemical Co.	05-26-2015	07/09/2015	06-30-2015	Account Transfer	0.75
Materials	2330	Advanced Petrochemical Co.	09-13-2015	10/12/2015	09-30-2015	Account Transfer	0.75
Materials	2330	Advanced Petrochemical Co.	11-22-2015	03-17-2016	03/01/2016	Account Transfer	0.75
Materials	2330	Advanced Petrochemical Co.	03/02/2016	04-14-2016	03-31-2016	Account Transfer	0.75
Materials	2330	Advanced Petrochemical Co.	05-17-2016	07-24-2016	06-30-2016	Account Transfer	0.75
Materials	2330	Advanced Petrochemical Co.	10/04/2016	10-27-2016	10/12/2016	Account Transfer	0.65
Materials	2330	Advanced Petrochemical Co.	11-22-2016	03-23-2017	03/07/2017	Account Transfer	0.7
Materials	2330	Advanced Petrochemical Co.	03/08/2017	04-20-2017	03-30-2017	Account Transfer	0.7
Materials	2330	Advanced Petrochemical Co.	05-17-2017	07-20-2017	06-22-2017	Account Transfer	0.7
Materials	2330	Advanced Petrochemical Co.	10/04/2017	10-26-2017	10/11/2017	Account Transfer	0.7
Materials	2330	Advanced Petrochemical Co.	12/05/2017	04/04/2018	03-18-2018	Account Transfer	0.7
Materials	2330	Advanced Petrochemical Co.	03-19-2018	04-19-2018	03-29-2018	Account Transfer	0.7
Materials	2330	Advanced Petrochemical Co.	06/10/2018	07-19-2018	06-28-2018	Account Transfer	0.7
Materials	2330	Advanced Petrochemical Co.	09-26-2018	10-18-2018	09-30-2018	Account Transfer	0.7
Materials	2330	Advanced Petrochemical Co.	12-18-2018	04/08/2019	03-19-2019	Account Transfer	0.7
Materials	2330	Advanced Petrochemical Co.	03-20-2019	04-18-2019	03-31-2019	Account Transfer	0.7
Materials	2330	Advanced Petrochemical Co.	05-26-2019	07-18-2019	06-30-2019	Account Transfer	0.7
Consumer Durables & Apparel	2340	Al Abdullatif Industrial Investment Co.	02-18-2008	05-17-2008	04-19-2008	Account Transfer	1.5
Consumer Durables & Apparel	2340	Al Abdullatif Industrial Investment Co.	02-14-2010	04-26-2010	03-31-2010	Account Transfer	3.5
Consumer Durables & Apparel	2340	Al Abdullatif Industrial Investment Co.	10-30-2010	12-18-2010	11-22-2010	Account Transfer	1.5
Consumer Durables & Apparel	2340	Al Abdullatif Industrial Investment Co.	02-22-2011	05-24-2011	04-25-2011	Account Transfer	1
Consumer Durables & Apparel	2340	Al Abdullatif Industrial Investment Co.	02/07/2012	04-22-2012	03-25-2012	Account Transfer	1.5
Consumer Durables & Apparel	2340	Al Abdullatif Industrial Investment Co.	11/06/2012	12-23-2012	11-26-2012	Account Transfer	1.25
Consumer Durables & Apparel	2340	Al Abdullatif Industrial Investment Co.	02-19-2013	05-27-2013	04-29-2013	Account Transfer	1.25
Consumer Durables & Apparel	2340	Al Abdullatif Industrial Investment Co.	11-14-2013	12/12/2013	11-20-2013	Account Transfer	2
Consumer Durables & Apparel	2340	Al Abdullatif Industrial Investment Co.	02-23-2014	05-15-2014	04-23-2014	Account Transfer	1
Consumer Durables & Apparel	2340	Al Abdullatif Industrial Investment Co.	12/10/2014	12-18-2014	12-14-2014	Account Transfer	1.5
Consumer Durables & Apparel	2340	Al Abdullatif Industrial Investment Co.	02/09/2015	04-16-2015	04/02/2015	Account Transfer	0.5
Consumer Durables & Apparel	2340	Al Abdullatif Industrial Investment Co.	11-17-2015	12/10/2015	11-30-2015	Account Transfer	1.25
Consumer Durables & Apparel	2340	Al Abdullatif Industrial Investment Co.	02-25-2016	05/02/2016	04/12/2016	Account Transfer	0.3
Consumer Durables & Apparel	2340	Al Abdullatif Industrial Investment Co.	02/08/2017	05/04/2017	04/11/2017	Account Transfer	0.5
Consumer Durables & Apparel	2340	Al Abdullatif Industrial Investment Co.	03/08/2018	05-14-2018	05/01/2018	Account Transfer	0.5
Consumer Durables & Apparel	2340	Al Abdullatif Industrial Investment Co.	02-28-2019	04/10/2019	03-27-2019	Account Transfer	0.25
Capital Goods	2360	Saudi Vitrified Clay Pipes Co.	02-19-2008	04/09/2008	03-22-2008	Account Transfer	2
Capital Goods	2360	Saudi Vitrified Clay Pipes Co.	12-21-2008	04/11/2009	03-17-2009	Account Transfer	2.25
Capital Goods	2360	Saudi Vitrified Clay Pipes Co.	12-22-2009	04/03/2010	03-15-2010	Account Transfer	2.25
Capital Goods	2360	Saudi Vitrified Clay Pipes Co.	12-26-2010	04/09/2011	03-29-2011	Account Transfer	3
Capital Goods	2360	Saudi Vitrified Clay Pipes Co.	06-28-2011	07-25-2011	07/10/2011	Account Transfer	2
Capital Goods	2360	Saudi Vitrified Clay Pipes Co.	12-25-2011	01-16-2012	12-31-2011	Account Transfer	2
Capital Goods	2360	Saudi Vitrified Clay Pipes Co.	12-26-2011	04-15-2012	04/04/2012	Account Transfer	1
Capital Goods	2360	Saudi Vitrified Clay Pipes Co.	04/05/2012	05/09/2012	04-25-2012	Account Transfer	1.25
Capital Goods	2360	Saudi Vitrified Clay Pipes Co.	12-19-2012	01-15-2013	12-31-2012	Account Transfer	1.75
Capital Goods	2360	Saudi Vitrified Clay Pipes Co.	12-20-2012	04-22-2013	04/08/2013	Account Transfer	2
Capital Goods	2360	Saudi Vitrified Clay Pipes Co.	04/09/2013	07/10/2013	06-30-2013	Account Transfer	1.5
Capital Goods	2360	Saudi Vitrified Clay Pipes Co.	10-29-2013	11-17-2013	10-31-2013	Account Transfer	1.5
Capital Goods	2360	Saudi Vitrified Clay Pipes Co.	12-29-2013	02-16-2014	01-30-2014	Account Transfer	2
Capital Goods	2360	Saudi Vitrified Clay Pipes Co.	02-16-2014	04-21-2014	03-31-2014	Account Transfer	1.25
Capital Goods	2360	Saudi Vitrified Clay Pipes Co.	04/08/2014	07-16-2014	06-30-2014	Account Transfer	1.25
Capital Goods	2360	Saudi Vitrified Clay Pipes Co.	09-25-2014	10-22-2014	09-30-2014	Account Transfer	1.25
Capital Goods	2360	Saudi Vitrified Clay Pipes Co.	12-22-2014	01-14-2015	12-31-2014	Account Transfer	1.25
Capital Goods	2360	Saudi Vitrified Clay Pipes Co.	02-18-2015	04-14-2015	03-31-2015	Account Transfer	1.5
Capital Goods	2360	Saudi Vitrified Clay Pipes Co.	04/06/2015	07-14-2015	06-30-2015	Account Transfer	1.5
Capital Goods	2360	Saudi Vitrified Clay Pipes Co.	10/06/2015	11-15-2015	10-29-2015	Account Transfer	1.5
Capital Goods	2360	Saudi Vitrified Clay Pipes Co.	12-14-2015	01-21-2016	12-31-2015	Account Transfer	1.5
Capital Goods	2360	Saudi Vitrified Clay Pipes Co.	02-21-2016	04-21-2016	03-31-2016	Account Transfer	1.5
Capital Goods	2360	Saudi Vitrified Clay Pipes Co.	06-15-2016	07-20-2016	06-30-2016	Account Transfer	1.5
Capital Goods	2360	Saudi Vitrified Clay Pipes Co.	01-18-2017	02-15-2017	01-31-2017	Account Transfer	1
Capital Goods	2360	Saudi Vitrified Clay Pipes Co.	09-25-2017	10-19-2017	09-28-2017	Account Transfer	1.5
Capital Goods	2360	Saudi Vitrified Clay Pipes Co.	12-24-2017	01-21-2018	12-31-2017	Account Transfer	1.5
Capital Goods	2370	Middle East Specialized Cables Co.	02-19-2008	08/04/2008	07-16-2008	Account Transfer	0.5
Capital Goods	2370	Middle East Specialized Cables Co.	01-25-2009	04-22-2009	03-31-2009	Account Transfer	1.2
Capital Goods	2370	Middle East Specialized Cables Co.	01-19-2010	03-31-2010	03-22-2010	Account Transfer	1
Energy	2380	Rabigh Refining and Petrochemical Co.	07/01/2015	08-18-2015	07-27-2015	Account Transfer	0.5
Energy	2380	Rabigh Refining and Petrochemical Co.	03/08/2018	05/08/2018	04-24-2018	Account Transfer	0.5
Materials	3001	Hail Cement Co.	07-17-2014	08-17-2014	07-22-2014	Account Transfer	0.5
Materials	3001	Hail Cement Co.	12-15-2014	04/07/2015	03-30-2015	Account Transfer	0.6
Materials	3001	Hail Cement Co.	08/09/2015	08-30-2015	08-13-2015	Account Transfer	0.6
Materials	3001	Hail Cement Co.	02/10/2016	04/12/2016	03-29-2016	Account Transfer	0.5
Materials	3001	Hail Cement Co.	08-30-2016	09-21-2016	09/04/2016	Account Transfer	0.5
Materials	3001	Hail Cement Co.	02-15-2017	05-24-2017	05/10/2017	Account Transfer	0.4
Materials	3002	Najran Cement Co.	09-26-2012	10-17-2012	09-29-2012	Account Transfer	0.5
Materials	3002	Najran Cement Co.	02/03/2013	04/02/2013	03-18-2013	Account Transfer	0.55
Materials	3002	Najran Cement Co.	07-21-2013	08/01/2013	07-22-2013	Account Transfer	0.6
Materials	3002	Najran Cement Co.	12/11/2014	04-30-2015	03-30-2015	Account Transfer	0.6
Materials	3002	Najran Cement Co.	08/10/2015	09/10/2015	08-20-2015	Account Transfer	0.5
Materials	3002	Najran Cement Co.	12-29-2015	04-21-2016	03-29-2016	Account Transfer	0.5
Materials	3002	Najran Cement Co.	05/11/2016	06/09/2016	05-19-2016	Account Transfer	0.6
Materials	3003	City Cement Co.	10-31-2013	11-20-2013	11/05/2013	Account Transfer	1
Materials	3003	City Cement Co.	02-20-2014	05/12/2014	04-27-2014	Account Transfer	0.25
Materials	3003	City Cement Co.	10-30-2014	11-20-2014	11/02/2014	Account Transfer	1
Materials	3003	City Cement Co.	10-29-2015	11-19-2015	11/01/2015	Account Transfer	1
Materials	3003	City Cement Co.	02/04/2016	05/03/2016	04-17-2016	Account Transfer	0.25
Materials	3003	City Cement Co.	07-26-2016	08-15-2016	08/01/2016	Account Transfer	0.75
Materials	3003	City Cement Co.	01-18-2017	04/10/2017	03-29-2017	Account Transfer	0.25
Materials	3003	City Cement Co.	03-28-2018	05-17-2018	05/03/2018	Account Transfer	0.4
Materials	3003	City Cement Co.	03/03/2019	04-16-2019	04/04/2019	Account Transfer	0.4
Materials	3004	Northern Region Cement Co.	02/05/2013	05/04/2013	04-13-2013	Account Transfer	0.7
Materials	3004	Northern Region Cement Co.	07-28-2013	08-26-2013	07-31-2013	Account Transfer	1
Materials	3004	Northern Region Cement Co.	02/10/2014	03-30-2014	03-13-2014	Account Transfer	1
Materials	3004	Northern Region Cement Co.	09-17-2014	09-29-2014	09-22-2014	Account Transfer	1
Materials	3004	Northern Region Cement Co.	02-25-2015	04-27-2015	04/05/2015	Account Transfer	0.9
Materials	3004	Northern Region Cement Co.	07-22-2015	08-31-2015	07-30-2015	Account Transfer	0.6
Materials	3004	Northern Region Cement Co.	01-26-2016	04-14-2016	03-16-2016	Account Transfer	0.5
Materials	3004	Northern Region Cement Co.	08/10/2016	08-28-2016	08-14-2016	Account Transfer	0.45
Materials	3005	Umm Al-Qura Cement Co.	08/01/2019	09-16-2019	08-29-2019	Account Transfer	0.25
Materials	3007	Zahrat Al Waha for Trading Co.	02-27-2018	05/06/2018	04-22-2018	Account Transfer	1
Materials	3007	Zahrat Al Waha for Trading Co.	03-19-2019	06-13-2019	05-19-2019	Account Transfer	1
Materials	3010	Arabian Cement Co.	03/11/2002	04-15-2002	03-21-2002	By Mail	10
Materials	3010	Arabian Cement Co.	03/10/2003	04-21-2003	04/07/2003	By Mail	12.5
Materials	3010	Arabian Cement Co.	01-21-2004	03/08/2004	02-22-2004	By Mail	13.5
Materials	3010	Arabian Cement Co.	11-28-2004	12-20-2004	12-15-2004	By Mail	7
Materials	3010	Arabian Cement Co.	01/12/2005	02-27-2005	02-13-2005	By Mail	9
Materials	3010	Arabian Cement Co.	06/12/2005	07-23-2005	06-30-2005	By Mail	8
Materials	3010	Arabian Cement Co.	01-23-2006	03/05/2006	02-19-2006	Account Transfer	12
Materials	3010	Arabian Cement Co.	06-15-2006	07-22-2006	06-30-2006	Account Transfer	1.2
Materials	3010	Arabian Cement Co.	01-22-2007	03/12/2007	02-18-2007	Account Transfer	2.8
Materials	3010	Arabian Cement Co.	07/11/2007	07-31-2007	07-15-2007	Account Transfer	1
Materials	3010	Arabian Cement Co.	01-26-2008	03/12/2008	02-27-2008	Account Transfer	3
Materials	3010	Arabian Cement Co.	07-30-2008	08-16-2008	08/06/2008	Account Transfer	1
Materials	3010	Arabian Cement Co.	02-16-2009	04/05/2009	03-22-2009	Account Transfer	2
Materials	3010	Arabian Cement Co.	07-20-2009	08-22-2009	07-29-2009	Account Transfer	1
Materials	3010	Arabian Cement Co.	02/10/2010	04/04/2010	03-21-2010	Account Transfer	0.25
Materials	3010	Arabian Cement Co.	02-27-2011	04-17-2011	04/03/2011	Account Transfer	1
Materials	3010	Arabian Cement Co.	06-19-2011	07-31-2011	06-29-2011	Account Transfer	1
Materials	3010	Arabian Cement Co.	02-20-2012	04-16-2012	04/01/2012	Account Transfer	2
Materials	3010	Arabian Cement Co.	06/03/2012	07-21-2012	06-30-2012	Account Transfer	1
Materials	3010	Arabian Cement Co.	02-17-2013	04-17-2013	04/01/2013	Account Transfer	2
Materials	3010	Arabian Cement Co.	07-17-2013	08/01/2013	07-21-2013	Account Transfer	1.25
Materials	3010	Arabian Cement Co.	01/12/2014	04-17-2014	04/01/2014	Account Transfer	1.75
Materials	3010	Arabian Cement Co.	07-16-2014	08/07/2014	07-21-2014	Account Transfer	1.75
Materials	3010	Arabian Cement Co.	01/01/2015	04-20-2015	04/05/2015	Account Transfer	3.25
Materials	3010	Arabian Cement Co.	07/09/2015	08-20-2015	07-15-2015	Account Transfer	2
Materials	3010	Arabian Cement Co.	02-15-2016	05/12/2016	04-28-2016	Account Transfer	2.5
Materials	3010	Arabian Cement Co.	07-18-2016	08-25-2016	07-21-2016	Account Transfer	2
Materials	3010	Arabian Cement Co.	02-20-2017	05/04/2017	04-18-2017	Account Transfer	2
Materials	3010	Arabian Cement Co.	08/09/2017	08-27-2017	08/10/2017	Account Transfer	1
Materials	3010	Arabian Cement Co.	09-25-2017	12-19-2017	12/03/2017	Account Transfer	2
Materials	3010	Arabian Cement Co.	02-19-2018	04-26-2018	04/08/2018	Account Transfer	1
Materials	3010	Arabian Cement Co.	03/03/2019	04-25-2019	04/07/2019	Account Transfer	1
Materials	3010	Arabian Cement Co.	08/04/2019	08-29-2019	08/05/2019	Account Transfer	0.75
Materials	3020	Yamama Cement Co.	03/12/2002	04-27-2002	04/11/2002	Personal Pickup	30
Materials	3020	Yamama Cement Co.	03/11/2003	04-26-2003	04-19-2003	Personal Pickup	30
Materials	3020	Yamama Cement Co.	03-24-2004	05/01/2004	04-26-2004	Personal Pickup	30
Materials	3020	Yamama Cement Co.	03-22-2005	04-30-2005	04-25-2005	Personal Pickup	30
Materials	3020	Yamama Cement Co.	03/01/2006	04/03/2006	03-28-2006	Account Transfer	30
Materials	3020	Yamama Cement Co.	02-27-2007	04-14-2007	03-28-2007	Account Transfer	2
Materials	3020	Yamama Cement Co.	02-24-2008	04/05/2008	03-22-2008	Account Transfer	3
Materials	3020	Yamama Cement Co.	01-20-2009	03-23-2009	03/09/2009	Account Transfer	2
Materials	3020	Yamama Cement Co.	07-13-2009	08/03/2009	07-20-2009	Account Transfer	1
Materials	3020	Yamama Cement Co.	01-19-2010	03-13-2010	02-27-2010	Account Transfer	2
Materials	3020	Yamama Cement Co.	07/12/2010	07-31-2010	07-18-2010	Account Transfer	2
Materials	3020	Yamama Cement Co.	01-16-2011	03/12/2011	02-27-2011	Account Transfer	2
Materials	3020	Yamama Cement Co.	06-20-2011	07-16-2011	06-29-2011	Account Transfer	2
Materials	3020	Yamama Cement Co.	01-18-2012	03/12/2012	02-26-2012	Account Transfer	2
Materials	3020	Yamama Cement Co.	06-23-2012	07-21-2012	06-30-2012	Account Transfer	1.5
Materials	3020	Yamama Cement Co.	01-16-2013	03/09/2013	02-19-2013	Account Transfer	1.5
Materials	3020	Yamama Cement Co.	06-23-2013	07/07/2013	06-30-2013	Account Transfer	1.5
Materials	3020	Yamama Cement Co.	01-16-2014	02-23-2014	02-17-2014	Account Transfer	1.5
Materials	3020	Yamama Cement Co.	07/08/2014	07-23-2014	07-14-2014	Account Transfer	1.5
Materials	3020	Yamama Cement Co.	11-19-2014	12-18-2014	12/11/2014	Account Transfer	0.75
