Name,Date,Open,High,Low,Close,Volume Traded,Value Traded (SAR),No. of Trades
Tadawul All Share Index (TASI),02-25-2019,8513.27,8515.51,8410.34,8433.09,113808118,2199001796.67,88647
Tadawul All Share Index (TASI),02-26-2019,8433.09,8456.95,8375.44,8456.22,82860898,1731276673.2,75245
Tadawul All Share Index (TASI),02-27-2019,8456.22,8472.5,8389.99,8472.5,108256490,2151962518.89,85353
Tadawul All Share Index (TASI),02-28-2019,8472.5,8502.42,8444.31,8492.7,118534601,2799161491.95,87549
Tadawul All Share Index (TASI),03-03-2019,8492.7,8554.72,8497.18,8534.27,117784433,2541396982.51,89197
Tadawul All Share Index (TASI),03-04-2019,8534.27,8565.42,8517.21,8565.42,118155924,2655457058.11,91961
Tadawul All Share Index (TASI),03-05-2019,8565.42,8567.16,8539.4,8561.37,122620424,2682639017.73,93512
Tadawul All Share Index (TASI),03-06-2019,8561.37,8560.38,8516,8534.16,101578875,2124593001.52,87881
Tadawul All Share Index (TASI),03-07-2019,8534.16,8524.55,8437.93,8479.16,125335888,2573319644.72,98269
Tadawul All Share Index (TASI),03-10-2019,8479.16,8515.25,8461.33,8465.75,133940615,2618272790.7,105870
Tadawul All Share Index (TASI),03-11-2019,8465.75,8466.86,8410.81,8426.29,114814494,2300129193.49,110077
Tadawul All Share Index (TASI),03-12-2019,8426.29,8446.07,8412.16,8446.07,118292615,2687937589.19,100395
Tadawul All Share Index (TASI),03-13-2019,8446.07,8526.68,8456.93,8526.68,141306270,3254367683.71,112842
Tadawul All Share Index (TASI),03-14-2019,8526.68,8585.7,8536.94,8582.88,190874224,4803988726.22,137418
Tadawul All Share Index (TASI),03-17-2019,8582.88,8606.45,8553.37,8563.44,140284846,3036787785.06,94447
Tadawul All Share Index (TASI),03-18-2019,8563.44,8653.16,8539.12,8653.16,160548620,3679792622.83,117912
Tadawul All Share Index (TASI),03-19-2019,8653.16,8666.54,8630.13,8658.95,173262974,3723847708.41,134452
Tadawul All Share Index (TASI),03-20-2019,8658.95,8655.16,8614.32,8640.52,159151220,3034215167.93,120011
Tadawul All Share Index (TASI),03-21-2019,8640.52,8714.13,8635.17,8708.66,120898787,2768784837.83,106459
Tadawul All Share Index (TASI),03-24-2019,8708.66,8686.15,8643.66,8647.17,117250053,2468376521.58,97433
Tadawul All Share Index (TASI),03-25-2019,8647.17,8668.81,8591.03,8666.69,122509838,2763429471.46,106835
Tadawul All Share Index (TASI),03-26-2019,8666.69,8685.35,8647.96,8678.88,141292253,3031715807.19,105162
Tadawul All Share Index (TASI),03-27-2019,8678.88,8766.33,8667.87,8766.33,126944381,3069426969.33,105980
Tadawul All Share Index (TASI),03-28-2019,8766.33,8826.65,8749.24,8788.84,128370793,3311575909.27,110614
Tadawul All Share Index (TASI),03-31-2019,8788.84,8826.71,8782.24,8819.44,111225433,2611104067.85,92818
Tadawul All Share Index (TASI),04-01-2019,8819.44,8896.55,8816.91,8896.55,115283222,3072338229.35,101026
Tadawul All Share Index (TASI),04-02-2019,8896.55,8934.69,8865.25,8934.69,130999413,3356314472.01,109577
Tadawul All Share Index (TASI),04-03-2019,8934.69,8989.67,8934.99,8985.48,182176030,4048441397.37,128270
Tadawul All Share Index (TASI),04-04-2019,8985.48,9065.69,8936.21,9063.88,143572273,3663799645.74,122763
Tadawul All Share Index (TASI),04-07-2019,9063.88,9100.83,8988.42,9011.11,122630116,2949416325.41,99267
Tadawul All Share Index (TASI),04-08-2019,9011.11,9037.97,8944.45,9037.97,119615904,3024041018.95,111391
Tadawul All Share Index (TASI),04-09-2019,9037.97,9054.45,9022.69,9047.58,114757672,2988720589.01,105776
Tadawul All Share Index (TASI),04-10-2019,9047.58,9077.2,9020.38,9077.2,118593455,3059427542.3,117171
Tadawul All Share Index (TASI),04-11-2019,9077.2,9099.81,9064.85,9087.97,134526211,3511482585.06,114246
Tadawul All Share Index (TASI),04-14-2019,9087.97,9083.27,9042.65,9055.34,101155929,2497672220.03,91596
Tadawul All Share Index (TASI),04-15-2019,9055.34,9092.96,9051.27,9088.13,124529719,3101926137.61,112553
Tadawul All Share Index (TASI),04-16-2019,9088.13,9141.67,9082.87,9139.55,137637993,3459183933.72,111987
Tadawul All Share Index (TASI),04-17-2019,9139.55,9238.05,9133.27,9238.05,171675260,4796935507.03,127921
Tadawul All Share Index (TASI),04-18-2019,9238.05,9245.63,9177.63,9196.53,109360456,2872517073.35,97021
Tadawul All Share Index (TASI),04-21-2019,9196.53,9241.18,9182.54,9239.67,124784159,2877729318.44,91021
Tadawul All Share Index (TASI),04-22-2019,9239.67,9258.77,9186.09,9195.02,162573744,3575770792.97,113541
Tadawul All Share Index (TASI),04-23-2019,9195.02,9252.79,9195.97,9227.93,125456079,3417565773.88,108079
Tadawul All Share Index (TASI),04-24-2019,9227.93,9255.1,9204.16,9237.77,123135310,3566503665.63,106098
Tadawul All Share Index (TASI),04-25-2019,9237.77,9275.69,9198.33,9275.54,180856284,4998383623.6,109467
Tadawul All Share Index (TASI),04-28-2019,9275.54,9304.71,9249.44,9265.79,93541929,2497342146.77,88165
Tadawul All Share Index (TASI),04-29-2019,9265.79,9288.75,9230.36,9276.5,112315414,2907572689.2,104650
Tadawul All Share Index (TASI),04-30-2019,9276.5,9364.83,9279.88,9304.2,222123066,6994141363.02,140319
Tadawul All Share Index (TASI),05-01-2019,9304.2,9361.96,9270.51,9361.96,145843123,3118601462.98,115768
Tadawul All Share Index (TASI),05-02-2019,9361.96,9403.05,9329.82,9336.9,141823765,3386882576.55,120344
Tadawul All Share Index (TASI),05-05-2019,9336.9,9327.25,9142.09,9178.96,127566979,3201951040.74,107908
Tadawul All Share Index (TASI),05-06-2019,9178.96,9141.63,8866.78,9043.22,151630499,4117650623.78,121508
Tadawul All Share Index (TASI),05-07-2019,9043.22,9082.73,8944.39,8968.86,110081007,3470310598.69,105461
Tadawul All Share Index (TASI),05-08-2019,8968.86,8967.62,8860.51,8899.8,103513361,3344303618.19,103485
Tadawul All Share Index (TASI),05-09-2019,8899.8,8936.12,8801.8,8856.94,120882601,3772521266.82,104930
Tadawul All Share Index (TASI),05-12-2019,8856.94,8855.53,8647.13,8674.66,114200607,2739401621.43,91955
Tadawul All Share Index (TASI),05-13-2019,8674.66,8629.93,8366.64,8366.64,187499068,5341281993.78,122240
Tadawul All Share Index (TASI),05-14-2019,8366.64,8545.35,8189.98,8374.27,212345253,6417343380.94,155698
Tadawul All Share Index (TASI),05-15-2019,8374.27,8621.39,8457.76,8480.7,181592143,5717267510.8,119631
Tadawul All Share Index (TASI),05-16-2019,8480.7,8621.85,8506.42,8621.85,140647954,4486834392.32,109907
Tadawul All Share Index (TASI),05-19-2019,8621.85,8694.12,8511.81,8525.22,101287660,2674727924.83,90117
Tadawul All Share Index (TASI),05-20-2019,8525.22,8531.37,8374.81,8468.93,125807361,3998092209.62,101074
Tadawul All Share Index (TASI),05-21-2019,8468.93,8609.35,8480.58,8609.35,118330978,2916067388.19,88169
Tadawul All Share Index (TASI),05-22-2019,8609.35,8718.27,8624.03,8656.17,163700274,4481632625.17,104637
Tadawul All Share Index (TASI),05-23-2019,8656.17,8662.96,8494.43,8531.16,152893928,5424246287.63,102478
Tadawul All Share Index (TASI),05-26-2019,8531.16,8539.26,8270.05,8360.19,110128777,2971696678.65,96916
Tadawul All Share Index (TASI),05-27-2019,8360.19,8419.55,8215.29,8381.97,119540936,3691021563.22,110676
Tadawul All Share Index (TASI),05-28-2019,8381.97,8550.9,8316.25,8550.9,749916114,28758077882.63,216748
Tadawul All Share Index (TASI),05-29-2019,8550.9,8510.36,8366.95,8413.88,118389378,3213033301.99,98861
Tadawul All Share Index (TASI),05-30-2019,8413.88,8516.48,8391.44,8516.48,98278155,2724117190.11,90763
Tadawul All Share Index (TASI),06-09-2019,8516.48,8699.22,8549.37,8699.22,100126364,2495620175.05,84253
Tadawul All Share Index (TASI),06-10-2019,8699.22,8866.1,8702.34,8849.21,173692064,5067763069.75,133670
Tadawul All Share Index (TASI),06-11-2019,8849.21,8989.72,8821.72,8989.72,181818379,5231822462.49,145769
Tadawul All Share Index (TASI),06-12-2019,8989.72,9084.75,8948.65,9084.75,181090634,4691133199.82,143441
Tadawul All Share Index (TASI),06-13-2019,9084.75,9047.43,8939.72,8941.54,183916820,4449795105.42,131691
Tadawul All Share Index (TASI),06-16-2019,8941.54,8978.27,8864.59,8886.84,131301993,3005742970.65,88126
Tadawul All Share Index (TASI),06-17-2019,8886.84,9001.87,8894.56,8975.63,218483896,5557438693.18,128814
Tadawul All Share Index (TASI),06-18-2019,8975.63,9018.71,8924.7,9000.43,206681430,5341618051.86,125905
Tadawul All Share Index (TASI),06-19-2019,9000.43,9036.54,8936.26,8936.26,221549594,6591902542.26,119636
Tadawul All Share Index (TASI),06-20-2019,8936.26,8953.39,8812.21,8869.7,311547764,10495155295.77,159576
Tadawul All Share Index (TASI),06-23-2019,8869.7,8884.35,8734.91,8739.16,113512163,2748261961.27,84590
Tadawul All Share Index (TASI),06-24-2019,8739.16,8748.91,8495.8,8598.97,139446469,4437519051.2,116123
Tadawul All Share Index (TASI),06-25-2019,8598.97,8649.88,8532.5,8649.88,153695393,4564504816.32,97026
Tadawul All Share Index (TASI),06-26-2019,8649.88,8719.61,8661.17,8687.08,179997140,4879960291.23,111532
Tadawul All Share Index (TASI),06-27-2019,8687.08,8811.76,8703.64,8796.61,102323093,2728812904.66,98407
Tadawul All Share Index (TASI),06-30-2019,8796.61,8889,8813.78,8821.76,105810047,2509266396.29,89402
Tadawul All Share Index (TASI),07-01-2019,8821.76,8852.69,8808.62,8852.69,103536872,2477212655.49,94021
Tadawul All Share Index (TASI),07-02-2019,8852.69,8861.88,8811.18,8834.26,118610043,2635697033.45,104927
Tadawul All Share Index (TASI),07-03-2019,8834.26,8854.76,8807.34,8853.47,84473425,1996619240.24,83056
Tadawul All Share Index (TASI),07-04-2019,8853.47,8880.73,8834.87,8846.53,87372452,2192323043.29,81096
Tadawul All Share Index (TASI),07-07-2019,8846.53,8855.87,8804.89,8811.11,89302609,1839912506.23,74634
Tadawul All Share Index (TASI),07-08-2019,8811.11,8827.01,8767.16,8827.01,118358956,2582773299.32,92887
Tadawul All Share Index (TASI),07-09-2019,8827.01,8854.49,8823.93,8854.49,132925850,2875739242.78,102527
Tadawul All Share Index (TASI),07-10-2019,8854.49,8906.26,8850.94,8905.57,124158135,2948813902.32,98557
Tadawul All Share Index (TASI),07-11-2019,8905.57,8970,8903.89,8968.23,138738263,3915635808.15,108337
Tadawul All Share Index (TASI),07-14-2019,8968.23,9050.56,8974.5,9015.16,126747499,3061231213.84,99287
Tadawul All Share Index (TASI),07-15-2019,9015.16,9048.27,8969.85,9044.21,116857499,3182734561.39,97688
Tadawul All Share Index (TASI),07-16-2019,9044.21,9090.4,9035.76,9073.01,127813677,3651318129.14,102031
Tadawul All Share Index (TASI),07-17-2019,9073.01,9089.43,9053.83,9075.55,127506767,3745122726.03,103366
Tadawul All Share Index (TASI),07-18-2019,9075.55,9070.14,9033.83,9033.83,133095728,3558389441.36,107936
Tadawul All Share Index (TASI),07-21-2019,9033.83,8986.71,8907.85,8957.8,111297665,2709541320.36,100581
Tadawul All Share Index (TASI),07-22-2019,8957.8,8985.85,8907.46,8907.46,97574120,2577053396.73,90838
Tadawul All Share Index (TASI),07-23-2019,8907.46,8921.18,8796.06,8796.06,91265190,2470538548,92978
Tadawul All Share Index (TASI),07-24-2019,8796.06,8838.15,8763.56,8785.74,92225502,2558628614.79,82751
Tadawul All Share Index (TASI),07-25-2019,8785.74,8819,8731.72,8819,132194037,4005856425.9,99247
Tadawul All Share Index (TASI),07-28-2019,8819,8859.32,8755.79,8859.32,78869325,1993929370.72,77760
Tadawul All Share Index (TASI),07-29-2019,8859.32,8843.62,8714.27,8729.12,121151487,3011260073.58,145264
Tadawul All Share Index (TASI),07-30-2019,8729.12,8771.75,8704.17,8740.93,107081338,2554333250.77,104631
Tadawul All Share Index (TASI),07-31-2019,8740.93,8771.11,8723.75,8732.62,92746215,2611649160.18,118041
Tadawul All Share Index (TASI),08-01-2019,8732.62,8719.61,8631.7,8666.39,88279634,2651012303.67,130134
Tadawul All Share Index (TASI),08-04-2019,8666.39,8621.36,8514.74,8557.09,92902013,2542360314.29,98402
Tadawul All Share Index (TASI),08-05-2019,8557.09,8560.03,8441.27,8465.25,113505975,3338433429.96,154352
Tadawul All Share Index (TASI),08-06-2019,8465.25,8412.13,8320.49,8394.07,117526956,2945873458.26,135773
Tadawul All Share Index (TASI),08-07-2019,8394.07,8517.28,8412.94,8482.95,108262788,3041959944.46,100735
Tadawul All Share Index (TASI),08-08-2019,8482.95,8554.44,8448.84,8550.23,119037455,3307006487.45,100575
Tadawul All Share Index (TASI),08-18-2019,8550.23,8571.63,8505.39,8527.41,89187205,1993667761.09,84313
Tadawul All Share Index (TASI),08-19-2019,8527.41,8625.18,8544.74,8565.79,110003006,3437661529.41,178889
Tadawul All Share Index (TASI),08-20-2019,8565.79,8627.47,8574.35,8589.75,112761640,2906386139.08,111274
Tadawul All Share Index (TASI),08-21-2019,8589.75,8596.92,8508.93,8508.93,103144378,2573793610.76,102550
Tadawul All Share Index (TASI),08-22-2019,8508.93,8530.4,8371.29,8445.66,193924002,6794947201.39,113995
Tadawul All Share Index (TASI),08-25-2019,8445.66,8410.6,8233.49,8241.67,97419913,2429566224.03,94749
Tadawul All Share Index (TASI),08-26-2019,8241.67,8264.81,8143.4,8257.86,126351951,3447956490.4,126831
Tadawul All Share Index (TASI),08-27-2019,8257.86,8320.96,8086.91,8285.54,780337712,28621697718.54,332147
Tadawul All Share Index (TASI),08-28-2019,8285.54,8268.78,8149.13,8171.17,162163667,4642226513.79,127953
Tadawul All Share Index (TASI),08-29-2019,8171.17,8193.19,8013.69,8019.77,144424595,4045591517.38,126051
Tadawul All Share Index (TASI),09-01-2019,8019.77,8032.77,7893.45,7912.3,89586110,2414600812.18,85166
Tadawul All Share Index (TASI),09-02-2019,7912.3,7972.98,7857.96,7971.14,119159909,3212449340.48,108209
Tadawul All Share Index (TASI),09-03-2019,7971.14,8000.72,7924.18,7924.18,117601061,2900032476.46,117001
Tadawul All Share Index (TASI),09-04-2019,7924.18,8058.39,7929.17,8058.39,131394708,3362874387.4,121402
Tadawul All Share Index (TASI),09-05-2019,8058.39,8122.08,8010.35,8054.75,141629797,3595753428.35,126804
Tadawul All Share Index (TASI),09-08-2019,8054.75,8099.63,8040.52,8050.88,100955729,2160804275.77,91696
Tadawul All Share Index (TASI),09-09-2019,8050.88,8055.24,7999.18,8055.24,106888281,2752247117.27,105600
Tadawul All Share Index (TASI),09-10-2019,8055.24,8049.93,7939.27,7965.13,123172209,2982371417.23,117332
Tadawul All Share Index (TASI),09-11-2019,7965.13,7953.49,7767.37,7855.3,128633619,3301153834.11,135547
Tadawul All Share Index (TASI),09-12-2019,7855.3,7873.7,7803.63,7831.8,102307570,2570870610.44,104000
Tadawul All Share Index (TASI),09-15-2019,7831.8,7770.92,7589.5,7749.46,111465297,2692803125.35,94283
Tadawul All Share Index (TASI),09-16-2019,7749.46,7835.22,7720.15,7827.17,124416736,3280753674.37,130061
Tadawul All Share Index (TASI),09-17-2019,7827.17,7834.09,7713.89,7770.55,110011135,2960183246.3,109085
Tadawul All Share Index (TASI),09-18-2019,7770.55,7835.06,7783.55,7821.23,104993591,2647930610.84,102971
Tadawul All Share Index (TASI),09-19-2019,7821.23,7926.82,7769.18,7926.82,264011890,8506724509.19,145620
Tadawul All Share Index (TASI),09-22-2019,7926.82,7959.52,7884.04,7954.14,79029339,1672010465.78,72285
Tadawul All Share Index (TASI),09-24-2019,7954.14,8073.25,7948.93,8069.55,111324152,2617312391.11,137537
Tadawul All Share Index (TASI),09-25-2019,8069.55,8073.26,7994.92,8030.29,132625585,2999282865.45,122884
Tadawul All Share Index (TASI),09-26-2019,8030.29,8060.03,8010.28,8028.19,100575485,2551100259.69,96731
Tadawul All Share Index (TASI),09-29-2019,8028.19,8068.73,8022.98,8055.26,88133886,2028239801.36,80928
Tadawul All Share Index (TASI),09-30-2019,8055.26,8111.61,8059.91,8091.76,137826160,3547997544.48,113304
Tadawul All Share Index (TASI),10-01-2019,8091.76,8128.37,8052.71,8052.71,125057444,2994141363.37,128274
Tadawul All Share Index (TASI),10-02-2019,8052.71,8056.33,7964.95,7984.43,121096140,3140631208.47,112731
Tadawul All Share Index (TASI),10-03-2019,7984.43,7957.37,7903.09,7921.15,115320544,3204575936.72,122702
Tadawul All Share Index (TASI),10-06-2019,7921.15,7985.77,7941.12,7962.77,106688059,2634250494.38,109314
Tadawul All Share Index (TASI),10-07-2019,7962.77,7973.32,7878.23,7878.23,108913475,2859287596.15,98700
Tadawul All Share Index (TASI),10-08-2019,7878.23,7884.58,7771.34,7832.93,112969283,2766727819.52,114713
Tadawul All Share Index (TASI),10-09-2019,7832.93,7833.03,7715.89,7715.89,95609488,2401772351.66,122623
Tadawul All Share Index (TASI),10-10-2019,7715.89,7727.04,7634.78,7695.48,91968604,2240219292.22,123948
Tadawul All Share Index (TASI),10-13-2019,7695.48,7763.44,7631.02,7631.02,76860275,1913166123.6,73577
Tadawul All Share Index (TASI),10-14-2019,7631.02,7645.81,7578.05,7599.06,138370525,3769634279.9,99024
Tadawul All Share Index (TASI),10-15-2019,7599.06,7604.54,7481.53,7481.53,94917046,2191571787.25,115473
Tadawul All Share Index (TASI),10-16-2019,7481.53,7524.85,7396.6,7518.37,107900765,2703490836.38,112134
Tadawul All Share Index (TASI),10-17-2019,7518.37,7635.82,7493.51,7635.82,106491744,2602270252.14,135206
Tadawul All Share Index (TASI),10-20-2019,7635.82,7812.39,7708.91,7784.94,136307575,3004594272.9,104532
Tadawul All Share Index (TASI),10-21-2019,7784.94,7796.25,7693.26,7764.09,110475231,2461298823.51,95830
Tadawul All Share Index (TASI),10-22-2019,7764.09,7877.62,7766.81,7872.74,138441107,3211526343.81,117610
Tadawul All Share Index (TASI),10-23-2019,7872.74,7892.63,7824.51,7887.36,118707422,2575605534.7,109275
Tadawul All Share Index (TASI),10-24-2019,7887.36,7913.28,7858.45,7913.28,100654738,2376538510.34,107145
Tadawul All Share Index (TASI),10-27-2019,7913.28,7924.14,7879.14,7891.73,87824217,1886721258.24,81638
Tadawul All Share Index (TASI),10-28-2019,7891.73,7893.14,7779.95,7784.71,109206569,2386401423.17,112724
Tadawul All Share Index (TASI),10-29-2019,7784.71,7786.66,7652.91,7693.61,134267172,3325286983.92,146386
Tadawul All Share Index (TASI),10-30-2019,7693.61,7792.76,7659.01,7792.76,106863541,2988001256.9,97824
Tadawul All Share Index (TASI),10-31-2019,7792.76,7777.37,7719.04,7744.08,83416434,2023611415.34,95246
Tadawul All Share Index (TASI),11-03-2019,7744.08,7691.94,7558.08,7590.33,87577878,2108436980.26,92594
Tadawul All Share Index (TASI),11-04-2019,7590.33,7653.21,7559.16,7653.21,94632390,2241995463.97,98070
Tadawul All Share Index (TASI),11-05-2019,7653.21,7782.28,7642.52,7782.28,112463115,2831709772.97,118658
Tadawul All Share Index (TASI),11-06-2019,7782.28,7793.88,7737.81,7749.26,89093080,2041494457.96,100827
Tadawul All Share Index (TASI),11-07-2019,7749.26,7844.7,7739.75,7798.25,120468774,2771809804.14,106544
Tadawul All Share Index (TASI),11-10-2019,7798.25,7904.07,7819.72,7874.58,111481724,2610008631.33,97043
Tadawul All Share Index (TASI),11-11-2019,7874.58,7922.41,7878.76,7922.41,108871068,2722976823.86,108773
Tadawul All Share Index (TASI),11-12-2019,7922.41,7990.68,7909.86,7981.31,116860011,3007782725.76,127564
Tadawul All Share Index (TASI),11-13-2019,7981.31,8020.88,7907.46,7932.52,125285827,3126298249.24,129293
Tadawul All Share Index (TASI),11-14-2019,7932.52,7988.02,7908.04,7924.19,154608608,4033544063.68,105641
Tadawul All Share Index (TASI),11-17-2019,7924.19,7952.64,7871.28,7927.95,79238333,1869692408.77,89665
Tadawul All Share Index (TASI),11-18-2019,7927.95,8000.33,7933.83,8000.33,113240649,2680899713.45,112655
Tadawul All Share Index (TASI),11-19-2019,8000.33,8045.32,7993.01,8045.32,122490035,3073781189,127675
Tadawul All Share Index (TASI),11-20-2019,8045.32,8054.49,8018.21,8054.06,108647364,2752334181.43,113479
Tadawul All Share Index (TASI),11-21-2019,8054.06,8062.61,8030.91,8062.61,180110613,4956234029.13,113560
Tadawul All Share Index (TASI),11-24-2019,8062.61,8084.89,7999.57,7999.57,84321139,2082896024.57,92771
